date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:08:19	80129/80129	---M--	200	added ('OK')	image/png	etag:%2263ff6229-13901%22	https://wavegp.com/wp-content/uploads/2022/07/CDTV-first-mover-400x233-1.png	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/07/CDTV-first-mover-400x233-1.png	(from https://wavegp.com/category/video/page/3/)
12:08:19	130591/130591	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:08:13%20GMT	https://wavegp.com/ethers-12-jump-celsius-1-2b-balance-sheet-hole-reaction-to-us-inflation-data-and-china-q2-gdp/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/ethers-12-jump-celsius-1-2b-balance-sheet-hole-reaction-to-us-inflation-data-and-china-q2-gdp/index.html	(from https://wavegp.com/category/video/page/3/)
12:08:20	5903/5903	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-170f%22	https://wavegp.com/wp-content/uploads/2022/07/Unknown.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/07/Unknown.jpg	(from https://wavegp.com/category/video/page/3/)
12:08:20	23728/23728	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-5cb0%22	https://wavegp.com/wp-content/uploads/2022/06/960x540-567x296.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/06/960x540-567x296.jpg	(from https://wavegp.com/category/video/page/3/)
12:08:21	129734/129734	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:08:15%20GMT	https://wavegp.com/defi-in-turmoil-as-eye-popping-yields-prove-too-good-to-be-true/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/defi-in-turmoil-as-eye-popping-yields-prove-too-good-to-be-true/index.html	(from https://wavegp.com/category/video/page/3/)
12:08:21	129864/129864	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:08:14%20GMT	https://wavegp.com/whats-next-for-crypto-as-major-exchange-is-downgraded-hedge-fund-defaults/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/whats-next-for-crypto-as-major-exchange-is-downgraded-hedge-fund-defaults/index.html	(from https://wavegp.com/category/video/page/3/)
12:08:21	14711/14711	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-3977%22	https://wavegp.com/wp-content/uploads/2022/06/mqdefault.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/06/mqdefault.jpg	(from https://wavegp.com/category/video/page/3/)
12:08:22	129050/129050	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:08:16%20GMT	https://wavegp.com/bloomberg-surveillance-early-edition/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/bloomberg-surveillance-early-edition/index.html	(from https://wavegp.com/category/video/page/3/)
12:08:22	128715/128715	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:08:16%20GMT	https://wavegp.com/lunarcrush-live-with-wave-financial/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/lunarcrush-live-with-wave-financial/index.html	(from https://wavegp.com/category/video/page/3/)
12:08:22	40508/40508	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-9e3c%22	https://wavegp.com/wp-content/uploads/2022/06/hq720-567x296.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/06/hq720-567x296.jpg	(from https://wavegp.com/category/video/page/3/)
12:08:23	128799/128799	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:08:17%20GMT	https://wavegp.com/are-nfts-the-new-clout-w-john-caldwell/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/are-nfts-the-new-clout-w-john-caldwell/index.html	(from https://wavegp.com/category/video/page/3/)
12:08:23	26814/26814	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-68be%22	https://wavegp.com/wp-content/uploads/2022/05/90-567x296.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/05/90-567x296.jpg	(from https://wavegp.com/category/video/page/3/)
12:08:24	129498/129498	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:08:18%20GMT	https://wavegp.com/078-a-look-into-the-metaverse-augmented-and-virtual-reality/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/078-a-look-into-the-metaverse-augmented-and-virtual-reality/index.html	(from https://wavegp.com/category/video/page/3/)
12:08:24	26722/26722	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-6862%22	https://wavegp.com/wp-content/uploads/2022/04/stream_1920x1080x0_v2_3_0-567x296.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/04/stream_1920x1080x0_v2_3_0-567x296.jpg	(from https://wavegp.com/category/video/page/3/)
12:08:24	129584/129584	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:08:19%20GMT	https://wavegp.com/is-btc-acting-like-a-risk-asset-amid-soaring-inflation/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/is-btc-acting-like-a-risk-asset-amid-soaring-inflation/index.html	(from https://wavegp.com/category/video/page/3/)
12:08:25	28584/28584	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-6fa8%22	https://wavegp.com/wp-content/uploads/2022/03/99-567x296.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/03/99-567x296.jpg	(from https://wavegp.com/category/video/page/3/)
12:08:25	129111/129111	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:08:19%20GMT	https://wavegp.com/the-moment-crypto-bulls-have-been-waiting-for/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/the-moment-crypto-bulls-have-been-waiting-for/index.html	(from https://wavegp.com/category/video/page/3/)
12:08:25	24132/24132	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-5e44%22	https://wavegp.com/wp-content/uploads/2022/01/61d8a7b44b8a6404ee4576fd_o_U_v2-567x296.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/01/61d8a7b44b8a6404ee4576fd_o_U_v2-567x296.jpg	(from https://wavegp.com/category/video/page/3/)
12:08:26	130506/130506	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:08:20%20GMT	https://wavegp.com/bitcoin-suffering-worst-first-week-of-the-year-since-2017-is-100k-still-possible-in-2022/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/bitcoin-suffering-worst-first-week-of-the-year-since-2017-is-100k-still-possible-in-2022/index.html	(from https://wavegp.com/category/video/page/3/)
12:08:26	125285/125285	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-1e965%22	https://wavegp.com/wp-content/uploads/2022/11/ftxdown.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/11/ftxdown.jpg	(from https://wavegp.com/ftx-owes-its-largest-creditor-226m-more-than-50-of-bitcoin-addresses-are-now-in-loss/)
12:08:27	1953/1953	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:08:21%20GMT	https://wavegp.com/wp-json/wp/v2/posts/7720	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/wp/v2/posts/7720.json	(from https://wavegp.com/ftx-owes-its-largest-creditor-226m-more-than-50-of-bitcoin-addresses-are-now-in-loss/)
12:08:27	1013/1013	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%226bd101b3e3a4580ccea3d31861f22e53-gzip%22	https://wavegp.com/ftx-owes-its-largest-creditor-226m-more-than-50-of-bitcoin-addresses-are-now-in-loss/feed/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/ftx-owes-its-largest-creditor-226m-more-than-50-of-bitcoin-addresses-are-now-in-loss/feed/index.html	(from https://wavegp.com/ftx-owes-its-largest-creditor-226m-more-than-50-of-bitcoin-addresses-are-now-in-loss/)
12:08:27	2856/2856	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:08:22%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fftx-owes-its-largest-creditor-226m-more-than-50-of-bitcoin-addresses-are-now-in-loss%2F	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embedd123.json	(from https://wavegp.com/ftx-owes-its-largest-creditor-226m-more-than-50-of-bitcoin-addresses-are-now-in-loss/)
12:08:29	2967/2967	---MCZ	200	added ('OK')	text/xml	date:Sun,%2014%20May%202023%2011:08:22%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fftx-owes-its-largest-creditor-226m-more-than-50-of-bitcoin-addresses-are-now-in-loss%2F&format=xml	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embede9e8	(from https://wavegp.com/ftx-owes-its-largest-creditor-226m-more-than-50-of-bitcoin-addresses-are-now-in-loss/)
12:08:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2011:08:22%20GMT	https://wavegp.com/?p=7720	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/indexc007.html	(from https://wavegp.com/ftx-owes-its-largest-creditor-226m-more-than-50-of-bitcoin-addresses-are-now-in-loss/)
12:08:30	207349/207349	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6228-329f5%22	https://wavegp.com/wp-content/uploads/2022/11/Screen-Shot-2022-11-29-at-1.17.11-PM.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/11/Screen-Shot-2022-11-29-at-1.17.11-PM.jpg	(from https://wavegp.com/join-us-to-hear-what-les-borsai-says-about-ftx-and-the-nft-market/)
12:08:30	953/953	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%226bd101b3e3a4580ccea3d31861f22e53-gzip%22	https://wavegp.com/join-us-to-hear-what-les-borsai-says-about-ftx-and-the-nft-market/feed/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/join-us-to-hear-what-les-borsai-says-about-ftx-and-the-nft-market/feed/index.html	(from https://wavegp.com/join-us-to-hear-what-les-borsai-says-about-ftx-and-the-nft-market/)
12:08:30	1893/1893	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:08:25%20GMT	https://wavegp.com/wp-json/wp/v2/posts/7723	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/wp/v2/posts/7723.json	(from https://wavegp.com/join-us-to-hear-what-les-borsai-says-about-ftx-and-the-nft-market/)
12:08:31	2780/2780	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:08:25%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fjoin-us-to-hear-what-les-borsai-says-about-ftx-and-the-nft-market%2F	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embedcc21.json	(from https://wavegp.com/join-us-to-hear-what-les-borsai-says-about-ftx-and-the-nft-market/)
12:08:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2011:08:25%20GMT	https://wavegp.com/?p=7723	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/index4d34.html	(from https://wavegp.com/join-us-to-hear-what-les-borsai-says-about-ftx-and-the-nft-market/)
12:08:32	2891/2891	---MCZ	200	added ('OK')	text/xml	date:Sun,%2014%20May%202023%2011:08:26%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fjoin-us-to-hear-what-les-borsai-says-about-ftx-and-the-nft-market%2F&format=xml	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embeda0d9	(from https://wavegp.com/join-us-to-hear-what-les-borsai-says-about-ftx-and-the-nft-market/)
12:08:33	199372/199372	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-30acc%22	https://wavegp.com/wp-content/uploads/2022/11/Screen-Shot-2022-11-29-at-1.21.31-PM.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/11/Screen-Shot-2022-11-29-at-1.21.31-PM.jpg	(from https://wavegp.com/the-meteoric-rise-of-metaverse-with-les-borsai/)
12:08:33	1836/1836	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:08:28%20GMT	https://wavegp.com/wp-json/wp/v2/posts/7725	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/wp/v2/posts/7725.json	(from https://wavegp.com/the-meteoric-rise-of-metaverse-with-les-borsai/)
12:08:34	896/896	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%226bd101b3e3a4580ccea3d31861f22e53-gzip%22	https://wavegp.com/the-meteoric-rise-of-metaverse-with-les-borsai/feed/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/the-meteoric-rise-of-metaverse-with-les-borsai/feed/index.html	(from https://wavegp.com/the-meteoric-rise-of-metaverse-with-les-borsai/)
12:08:34	2685/2685	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:08:28%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fthe-meteoric-rise-of-metaverse-with-les-borsai%2F	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embed0c5d.json	(from https://wavegp.com/the-meteoric-rise-of-metaverse-with-les-borsai/)
12:08:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2011:08:29%20GMT	https://wavegp.com/?p=7725	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/indexf18a.html	(from https://wavegp.com/the-meteoric-rise-of-metaverse-with-les-borsai/)
12:08:35	2796/2796	---MCZ	200	added ('OK')	text/xml	date:Sun,%2014%20May%202023%2011:08:29%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fthe-meteoric-rise-of-metaverse-with-les-borsai%2F&format=xml	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embed65f4	(from https://wavegp.com/the-meteoric-rise-of-metaverse-with-les-borsai/)
12:08:36	983/983	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%226bd101b3e3a4580ccea3d31861f22e53-gzip%22	https://wavegp.com/cftc-commissioner-on-future-of-crypto-regulation-can-bitcoin-hang-onto-20k/feed/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/cftc-commissioner-on-future-of-crypto-regulation-can-bitcoin-hang-onto-20k/feed/index.html	(from https://wavegp.com/cftc-commissioner-on-future-of-crypto-regulation-can-bitcoin-hang-onto-20k/)
12:08:36	1923/1923	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:08:30%20GMT	https://wavegp.com/wp-json/wp/v2/posts/7692	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/wp/v2/posts/7692.json	(from https://wavegp.com/cftc-commissioner-on-future-of-crypto-regulation-can-bitcoin-hang-onto-20k/)
12:08:37	2871/2871	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:08:31%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fcftc-commissioner-on-future-of-crypto-regulation-can-bitcoin-hang-onto-20k%2F	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embeda43e.json	(from https://wavegp.com/cftc-commissioner-on-future-of-crypto-regulation-can-bitcoin-hang-onto-20k/)
12:08:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2011:08:31%20GMT	https://wavegp.com/?p=7692	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/indexab4f.html	(from https://wavegp.com/cftc-commissioner-on-future-of-crypto-regulation-can-bitcoin-hang-onto-20k/)
12:08:37	2982/2982	---MCZ	200	added ('OK')	text/xml	date:Sun,%2014%20May%202023%2011:08:32%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fcftc-commissioner-on-future-of-crypto-regulation-can-bitcoin-hang-onto-20k%2F&format=xml	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embedc61d	(from https://wavegp.com/cftc-commissioner-on-future-of-crypto-regulation-can-bitcoin-hang-onto-20k/)
12:08:38	26613/26613	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-67f5%22	https://wavegp.com/wp-content/uploads/2022/09/cbf7e85d1e40c251b7c5d0e274d671e0.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/09/cbf7e85d1e40c251b7c5d0e274d671e0.jpg	(from https://wavegp.com/nfts-the-onramp-for-generation-c/)
12:08:40	1792/1792	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:08:34%20GMT	https://wavegp.com/wp-json/wp/v2/posts/7664	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/wp/v2/posts/7664.json	(from https://wavegp.com/nfts-the-onramp-for-generation-c/)
12:08:40	854/854	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%226bd101b3e3a4580ccea3d31861f22e53-gzip%22	https://wavegp.com/nfts-the-onramp-for-generation-c/feed/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/nfts-the-onramp-for-generation-c/feed/index.html	(from https://wavegp.com/nfts-the-onramp-for-generation-c/)
12:08:40	2603/2603	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:08:35%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fnfts-the-onramp-for-generation-c%2F	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embede5ab.json	(from https://wavegp.com/nfts-the-onramp-for-generation-c/)
12:08:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2011:08:35%20GMT	https://wavegp.com/?p=7664	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/index46e2.html	(from https://wavegp.com/nfts-the-onramp-for-generation-c/)
12:08:41	2714/2714	---MCZ	200	added ('OK')	text/xml	date:Sun,%2014%20May%202023%2011:08:35%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fnfts-the-onramp-for-generation-c%2F&format=xml	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embed0836	(from https://wavegp.com/nfts-the-onramp-for-generation-c/)
12:08:43	193547/193547	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-2f40b%22	https://wavegp.com/wp-content/uploads/2022/09/FcN5JikXoAE-TGg.jpg-large.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/09/FcN5JikXoAE-TGg.jpg-large.jpg	(from https://wavegp.com/vertical-blocks-episode-3-feat-aric-chang-of-wave-financial/)
12:08:43	1875/1875	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:08:37%20GMT	https://wavegp.com/wp-json/wp/v2/posts/7667	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/wp/v2/posts/7667.json	(from https://wavegp.com/vertical-blocks-episode-3-feat-aric-chang-of-wave-financial/)
12:08:43	937/937	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%226bd101b3e3a4580ccea3d31861f22e53-gzip%22	https://wavegp.com/vertical-blocks-episode-3-feat-aric-chang-of-wave-financial/feed/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/vertical-blocks-episode-3-feat-aric-chang-of-wave-financial/feed/index.html	(from https://wavegp.com/vertical-blocks-episode-3-feat-aric-chang-of-wave-financial/)
12:08:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2011:08:38%20GMT	https://wavegp.com/?p=7667	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/index0d20.html	(from https://wavegp.com/vertical-blocks-episode-3-feat-aric-chang-of-wave-financial/)
12:08:44	2737/2737	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:08:38%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fvertical-blocks-episode-3-feat-aric-chang-of-wave-financial%2F	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embed82d3.json	(from https://wavegp.com/vertical-blocks-episode-3-feat-aric-chang-of-wave-financial/)
12:08:45	2848/2848	---MCZ	200	added ('OK')	text/xml	date:Sun,%2014%20May%202023%2011:08:39%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fvertical-blocks-episode-3-feat-aric-chang-of-wave-financial%2F&format=xml	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embedd44a	(from https://wavegp.com/vertical-blocks-episode-3-feat-aric-chang-of-wave-financial/)
12:08:45	1823/1823	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:08:40%20GMT	https://wavegp.com/wp-json/wp/v2/posts/7615	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/wp/v2/posts/7615.json	(from https://wavegp.com/defiance-daily-presents-nft-expoverse-2022/)
12:08:45	885/885	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%226bd101b3e3a4580ccea3d31861f22e53-gzip%22	https://wavegp.com/defiance-daily-presents-nft-expoverse-2022/feed/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/defiance-daily-presents-nft-expoverse-2022/feed/index.html	(from https://wavegp.com/defiance-daily-presents-nft-expoverse-2022/)
12:08:46	2631/2631	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:08:40%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fdefiance-daily-presents-nft-expoverse-2022%2F	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embed54e5.json	(from https://wavegp.com/defiance-daily-presents-nft-expoverse-2022/)
12:08:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2011:08:40%20GMT	https://wavegp.com/?p=7615	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/index4489.html	(from https://wavegp.com/defiance-daily-presents-nft-expoverse-2022/)
12:08:46	2742/2742	---MCZ	200	added ('OK')	text/xml	date:Sun,%2014%20May%202023%2011:08:40%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fdefiance-daily-presents-nft-expoverse-2022%2F&format=xml	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embed0cef	(from https://wavegp.com/defiance-daily-presents-nft-expoverse-2022/)
12:08:47	88664/88664	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-15a58%22	https://wavegp.com/wp-content/uploads/2022/09/News-2022-Will-Prices-Drop-Cryptocurrency-760x392.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/09/News-2022-Will-Prices-Drop-Cryptocurrency-760x392.jpg	(from https://wavegp.com/as-crypto-prices-remain-low-is-there-still-room-to-fall/)
12:08:48	1867/1867	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:08:42%20GMT	https://wavegp.com/wp-json/wp/v2/posts/7594	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/wp/v2/posts/7594.json	(from https://wavegp.com/as-crypto-prices-remain-low-is-there-still-room-to-fall/)
12:08:48	925/925	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%226bd101b3e3a4580ccea3d31861f22e53-gzip%22	https://wavegp.com/as-crypto-prices-remain-low-is-there-still-room-to-fall/feed/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/as-crypto-prices-remain-low-is-there-still-room-to-fall/feed/index.html	(from https://wavegp.com/as-crypto-prices-remain-low-is-there-still-room-to-fall/)
12:08:48	2740/2740	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:08:43%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fas-crypto-prices-remain-low-is-there-still-room-to-fall%2F	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embed7080.json	(from https://wavegp.com/as-crypto-prices-remain-low-is-there-still-room-to-fall/)
12:08:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2011:08:43%20GMT	https://wavegp.com/?p=7594	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/indexac4b.html	(from https://wavegp.com/as-crypto-prices-remain-low-is-there-still-room-to-fall/)
12:08:50	2851/2851	---MCZ	200	added ('OK')	text/xml	date:Sun,%2014%20May%202023%2011:08:44%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fas-crypto-prices-remain-low-is-there-still-room-to-fall%2F&format=xml	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embed8537	(from https://wavegp.com/as-crypto-prices-remain-low-is-there-still-room-to-fall/)
12:08:52	656415/656415	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-a041f%22	https://wavegp.com/wp-content/uploads/2022/09/News-2022-Will-Prices-Drop-Cryptocurrency-scaled.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/09/News-2022-Will-Prices-Drop-Cryptocurrency-scaled.jpg	(from https://wavegp.com/as-crypto-prices-remain-low-is-there-still-room-to-fall/)
12:08:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2011:08:46%20GMT	https://wavegp.com/category/articles/%20	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/category/articles/	(from https://wavegp.com/?v=-vvLFrv3wow)
12:08:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2011:08:47%20GMT	https://wavegp.com/category/articles/%20	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/category/articles/	(from https://wavegp.com/?v=-vvLFrv3wow)
12:08:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2011:08:49%20GMT	https://wavegp.com/category/press/%20	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/category/press/	(from https://wavegp.com/?v=-vvLFrv3wow)
12:08:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2011:08:49%20GMT	https://wavegp.com/category/articles/%20	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/category/articles/	(from https://wavegp.com/?v=-vvLFrv3wow)
12:08:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2011:08:49%20GMT	https://wavegp.com/category/articles/%20	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/category/articles/	(from https://wavegp.com/?v=-vvLFrv3wow)
